Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
ALL	ENSG00000182150.15	ENST00000288985.11	0.8000143535812515	Pfam	PF00271	1	78	554	632
ALL	ENSG00000182150.15	ENST00000288985.11	0.8000143535812515	Pfam	PF00176	1	332	137	469
ALL	ENSG00000182150.15	ENST00000288985.11	0.8000143535812515	Prosite	PS00690	1	9	278	287
ALL	ENSG00000237331.1	ENST00000458331.1	0.14000321863040419	Transcript					
ALL	ENSG00000132581.9	ENST00000247020.8	2.4099471062295468	Transcript					
ALL	ENSG00000132581.9	ENST00000247020.8	2.4099471062295468	Pfam	PF02815	1	143	41	184
ALL	ENSG00000198134.3	ENST00000539347.1	0.0700018290491679	Transcript					
ALL	ENSG00000234869.1	ENST00000426112.1	0.009999639102394372	Transcript					
ALL	ENSG00000047597.5	ENST00000378616.3	0.6099812449515286	Transcript					
ALL	ENSG00000047597.5	ENST00000378616.3	0.6099812449515286	Pfam	PF09815	1	370	6	376
ALL	ENSG00000279373.1	ENST00000623556.1	0.060001985048514034	Transcript					
ALL	ENSG00000272144.1	ENST00000607250.1	0.8699730595540054	Transcript					
ALL	ENSG00000260830.1	ENST00000565098.1	0.12000176527428984	Transcript					
ALL	ENSG00000213362.3	ENST00000432137.1	0.0800019247705772	Transcript					
ALL	ENSG00000234290.2	ENST00000443093.2	10.120140752076605	Transcript					
ALL	ENSG00000064961.18	ENST00000333651.10	21.79966140303753	Transcript					
ALL	ENSG00000064961.18	ENST00000333651.10	21.79966140303753	Pfam	PF00505	1	67	70	137
ALL	ENSG00000280054.1	ENST00000623870.1	0.33998968423545123	Transcript					
ALL	ENSG00000070019.4	ENST00000261170.4	0.009999639102394372	Transcript					
ALL	ENSG00000070019.4	ENST00000261170.4	0.009999639102394372	Pfam	PF07714	1	237	507	744
ALL	ENSG00000070019.4	ENST00000261170.4	0.009999639102394372	Pfam	PF01094	1	329	55	384
ALL	ENSG00000070019.4	ENST00000261170.4	0.009999639102394372	Pfam	PF00211	1	185	816	1001
ALL	ENSG00000070019.4	ENST00000261170.4	0.009999639102394372	Prosite	PS00452	1	23	931	954
ALL	ENSG00000110237.3	ENST00000263674.3	2.579946077153642	Transcript					
ALL	ENSG00000110237.3	ENST00000263674.3	2.579946077153642	Pfam	PF00621	1	181	1072	1253
ALL	ENSG00000232434.2	ENST00000436881.2	0.8900016447412723	Transcript					
ALL	ENSG00000249741.2	ENST00000502554.2	1.0800250842883663	Transcript					
ALL	ENSG00000083123.14	ENST00000356489.9	1.7000198776065194	Transcript					
ALL	ENSG00000083123.14	ENST00000356489.9	1.7000198776065194	Pfam	PF02779	1	175	70	245
ALL	ENSG00000083123.14	ENST00000356489.9	1.7000198776065194	Pfam	PF02780	1	107	262	369
ALL	ENSG00000141294.9	ENST00000269025.8	0.6799873952481095	Transcript					
ALL	ENSG00000141294.9	ENST00000269025.8	0.6799873952481095	Pfam	PF13504	1	15	110	125
ALL	ENSG00000141294.9	ENST00000269025.8	0.6799873952481095	Pfam	PF13855	1	55	45	100
ALL	ENSG00000270878.1	ENST00000603606.1	0.15999636271947112	Transcript					
ALL	ENSG00000157796.17	ENST00000399820.7	0.729978054906192	Transcript					
ALL	ENSG00000172602.9	ENST00000309739.5	0.9000006175614542	Transcript					
ALL	ENSG00000172602.9	ENST00000309739.5	0.9000006175614542	Pfam	PF00071	1	168	15	183
ALL	ENSG00000279970.1	ENST00000623561.1	0.0899993468124429	Transcript					
ALL	ENSG00000135747.11	ENST00000474541.1	0.04999854862398112	Transcript					
ALL	ENSG00000258376.2	ENST00000554614.2	0.2099978202342263	Transcript					
ALL	ENSG00000224747.1	ENST00000443300.1	0.019999517644104813	Transcript					
ALL	ENSG00000141232.4	ENST00000499247.2	20.78009831594187	Transcript					
ALL	ENSG00000141232.4	ENST00000499247.2	20.78009831594187	Pfam	PF07742	1	113	1	114
ALL	ENSG00000141232.4	ENST00000499247.2	20.78009831594187	Prosite	PS00960	1	20	40	60
ALL	ENSG00000141232.4	ENST00000499247.2	20.78009831594187	Prosite	PS01203	1	19	86	105
ALL	ENSG00000016391.10	ENST00000315251.10	0.009999639102394372	Transcript					
ALL	ENSG00000016391.10	ENST00000315251.10	0.009999639102394372	Pfam	PF05199	1	137	430	567
ALL	ENSG00000016391.10	ENST00000315251.10	0.009999639102394372	Pfam	PF00732	1	297	41	338
ALL	ENSG00000016391.10	ENST00000315251.10	0.009999639102394372	Prosite	PS00623	1	23	125	148
ALL	ENSG00000016391.10	ENST00000315251.10	0.009999639102394372	Prosite	PS00624	1	14	297	311
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Transcript					
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Pfam	PF00400	1	29	223	252
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Pfam	PF00400	1	27	386	413
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Pfam	PF00400	1	25	267	292
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Pfam	PF00400	1	31	170	201
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Pfam	PF12937	1	41	80	121
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Prosite	PS00678	1	14	188	202
ALL	ENSG00000132004.12	ENST00000393261.7	2.2100014939989854	Prosite	PS00678	1	14	239	253
ALL	ENSG00000235816.3	ENST00000450055.1	0.32999928368165776	Transcript					
ALL	ENSG00000164708.5	ENST00000297283.3	0.14999785912328753	Transcript					
ALL	ENSG00000164708.5	ENST00000297283.3	0.14999785912328753	Pfam	PF00300	1	186	5	191
ALL	ENSG00000164708.5	ENST00000297283.3	0.14999785912328753	Prosite	PS00175	1	9	8	17
ALL	ENSG00000263214.1	ENST00000572691.1	0.29000180360945776	Transcript					
ALL	ENSG00000260733.1	ENST00000563408.1	0.10999757015245683	Transcript					
ALL	ENSG00000275383.1	ENST00000612545.1	0.0899993468124429	Transcript					
ALL	ENSG00000188051.6	ENST00000341130.5	0.20000454105956791	Transcript					
ALL	ENSG00000188051.6	ENST00000341130.5	0.20000454105956791	Pfam	PF15038	1	178	10	188
ALL	ENSG00000148154.9	ENST00000374279.3	10.900086281054149	Transcript					
ALL	ENSG00000148154.9	ENST00000374279.3	10.900086281054149	Pfam	PF13506	1	172	106	278
ALL	ENSG00000132664.11	ENST00000377603.4	1.7000198776065194	Transcript					
ALL	ENSG00000132664.11	ENST00000377603.4	1.7000198776065194	Pfam	PF05158	1	301	14	315
ALL	ENSG00000244459.2	ENST00000466692.1	0.20000454105956791	Transcript					
ALL	ENSG00000282143.1	ENST00000633763.1	0.12000176527428984	Transcript					
ALL	ENSG00000278276.1	ENST00000611296.1	2.200062329612713	Transcript					
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Transcript					
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	22	128	150
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	23	379	402
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	24	352	376
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	24	155	179
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	23	408	431
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	23	436	459
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	23	296	319
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	25	323	348
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	24	239	263
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	25	463	488
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	24	183	207
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	24	211	235
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Pfam	PF13465	1	23	268	291
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	199	219
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	395	415
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	479	499
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	423	443
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	367	387
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	311	331
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	171	191
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	227	247
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	283	303
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	339	359
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	143	163
ALL	ENSG00000229676.2	ENST00000456783.2	0.6200149910276705	Prosite	PS00028	1	20	255	275
ALL	ENSG00000260302.1	ENST00000563722.1	0.019999517644104813	Transcript					
ALL	ENSG00000236138.4	ENST00000489078.1	0.7200144109086911	Transcript					
ALL	ENSG00000277287.1	ENST00000621919.1	0.040000917377944104	Transcript					
ALL	ENSG00000198042.10	ENST00000360128.10	4.519868643775464	Transcript					
ALL	ENSG00000198042.10	ENST00000360128.10	4.519868643775464	Pfam	PF04874	1	98	138	236
ALL	ENSG00000198042.10	ENST00000360128.10	4.519868643775464	Pfam	PF01778	1	113	6	119
ALL	ENSG00000262292.2	ENST00000572818.2	1.3100293649763324	Transcript					
ALL	ENSG00000234389.1	ENST00000450893.1	0.04999854862398112	Transcript					
ALL	ENSG00000225080.1	ENST00000450970.1	1.0700308231914548	Transcript					
ALL	ENSG00000127220.5	ENST00000247706.3	5.359992066053249	Transcript					
ALL	ENSG00000127220.5	ENST00000247706.3	5.359992066053249	Pfam	PF12697	1	231	178	409
ALL	ENSG00000232081.1	ENST00000445391.1	0.18000481741051896	Transcript					
ALL	ENSG00000174839.12	ENST00000311128.9	7.640204121812692	Transcript					
ALL	ENSG00000174839.12	ENST00000311128.9	7.640204121812692	Pfam	PF09794	1	136	64	200
ALL	ENSG00000174839.12	ENST00000311128.9	7.640204121812692	Pfam	PF08616	1	102	271	373
ALL	ENSG00000273507.4	ENST00000614005.1	0.029999741597562815	Transcript					
ALL	ENSG00000247049.2	ENST00000499096.2	0.0899993468124429	Transcript					
ALL	ENSG00000106591.3	ENST00000223324.2	4.679945604067229	Transcript					
ALL	ENSG00000106591.3	ENST00000223324.2	4.679945604067229	Pfam	PF01783	1	50	79	129
ALL	ENSG00000235576.1	ENST00000417930.1	1.2100009526937137	Transcript					
ALL	ENSG00000204778.4	ENST00000445695.1	1.4999750542458536	Transcript					
ALL	ENSG00000218265.1	ENST00000406274.1	0.060001985048514034	Transcript					
ALL	ENSG00000231167.3	ENST00000489612.1	0.14000321863040419	Transcript					
ALL	ENSG00000257298.1	ENST00000552061.1	0.009999639102394372	Transcript					
ALL	ENSG00000221949.5	ENST00000408887.3	0.45000020676198665	Transcript					
ALL	ENSG00000231956.1	ENST00000450624.1	0.019999517644104813	Transcript					
ALL	ENSG00000207513.1	ENST00000384782.1	81.18730386553203	Transcript					
ALL	ENSG00000130766.4	ENST00000253063.3	5.109980191743261	Transcript					
ALL	ENSG00000130766.4	ENST00000253063.3	5.109980191743261	Pfam	PF04636	1	438	42	480
ALL	ENSG00000246898.1	ENST00000499966.1	0.34998955414288524	Transcript					
ALL	ENSG00000272831.1	ENST00000607978.1	2.7399955766871456	Transcript					
ALL	ENSG00000100815.12	ENST00000267622.8	0.9499886316676389	Transcript					
ALL	ENSG00000280206.1	ENST00000624682.1	13.160025478480923	Transcript					
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Transcript					
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Pfam	PF00157	1	73	263	336
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Pfam	PF00046	1	56	355	411
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Prosite	PS00465	1	13	304	317
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Prosite	PS00035	1	12	280	292
ALL	ENSG00000184486.8	ENST00000328345.6	0.009999639102394372	Prosite	PS00027	1	23	387	410
ALL	ENSG00000172244.8	ENST00000306862.6	0.6799873952481095	Transcript					
ALL	ENSG00000172244.8	ENST00000306862.6	0.6799873952481095	Pfam	PF15016	1	91	447	538
ALL	ENSG00000172244.8	ENST00000306862.6	0.6799873952481095	Pfam	PF15025	1	147	6	153
ALL	ENSG00000160214.12	ENST00000497547.1	2.020042976142629	Transcript					
ALL	ENSG00000160214.12	ENST00000497547.1	2.020042976142629	Pfam	PF05997	1	211	10	221
ALL	ENSG00000168792.4	ENST00000307201.4	8.239889119957976	Transcript					
ALL	ENSG00000168792.4	ENST00000307201.4	8.239889119957976	Pfam	PF12697	1	216	181	397
ALL	ENSG00000102144.13	ENST00000373316.4	36.64033086500546	Transcript					
ALL	ENSG00000102144.13	ENST00000373316.4	36.64033086500546	Pfam	PF00162	1	398	8	406
ALL	ENSG00000102144.13	ENST00000373316.4	36.64033086500546	Prosite	PS00111	1	10	18	28
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Transcript					
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF12799	1	38	326	364
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF13504	1	15	304	319
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF13855	1	57	49	106
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF13855	1	56	120	176
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF13855	1	57	399	456
ALL	ENSG00000188306.6	ENST00000340806.6	0.019999517644104813	Pfam	PF13855	1	57	212	269
ALL	ENSG00000268804.1	ENST00000598933.1	0.7699985222046803	Transcript					
ALL	ENSG00000180458.2	ENST00000316807.2	0.14000321863040419	Transcript					
ALL	ENSG00000279509.1	ENST00000624660.1	0.12000176527428984	Transcript					
ALL	ENSG00000114127.10	ENST00000264951.8	7.640204121812692	Transcript					
ALL	ENSG00000114127.10	ENST00000264951.8	7.640204121812692	Pfam	PF03159	1	227	1	228
ALL	ENSG00000162526.6	ENST00000373534.3	2.440046876340315	Transcript					
ALL	ENSG00000162526.6	ENST00000373534.3	2.440046876340315	Pfam	PF00069	1	255	10	265
ALL	ENSG00000162526.6	ENST00000373534.3	2.440046876340315	Prosite	PS00107	1	23	16	39
ALL	ENSG00000176716.4	ENST00000609613.1	0.04999854862398112	Transcript					
ALL	ENSG00000256591.5	ENST00000543044.2	1.0599818672277885	Transcript					
ALL	ENSG00000225434.2	ENST00000436054.1	0.12999648446658976	Transcript					
ALL	ENSG00000279033.1	ENST00000623172.1	4.499857846893556	Transcript					
ALL	ENSG00000273000.5	ENST00000421064.5	0.4799970663529716	Transcript					
ALL	ENSG00000189136.8	ENST00000559871.1	0.0899993468124429	Transcript					
ALL	ENSG00000242154.1	ENST00000476569.1	1.1300008393532581	Transcript					
ALL	ENSG00000213935.3	ENST00000454916.1	0.5399998128169408	Transcript					
ALL	ENSG00000276097.1	ENST00000612495.1	3.3400463565424205	Transcript					
ALL	ENSG00000254856.1	ENST00000531434.1	0.6499867118277892	Transcript					
ALL	ENSG00000279199.1	ENST00000623793.1	0.060001985048514034	Transcript					
ALL	ENSG00000199691.1	ENST00000362821.1	0.2399991561447902	Transcript					
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Transcript					
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF07645	1	36	314	350
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF07645	1	33	551	584
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF07645	1	33	194	227
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF07645	1	36	432	468
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF07684	1	62	1378	1440
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12661	1	11	868	879
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12661	1	12	142	154
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12661	1	11	103	114
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12661	1	11	418	429
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00066	1	36	1249	1285
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00066	1	36	1210	1246
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00066	1	38	1166	1204
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12796	1	70	1619	1689
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF12796	1	68	1696	1764
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	30	934	964
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	28	810	838
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	30	771	801
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	29	972	1001
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	33	238	271
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	29	593	622
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	29	517	546
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	24	901	925
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00008	1	28	280	308
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Pfam	PF00023	1	28	1768	1796
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	537	548
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	830	841
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	103	114
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	262	273
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	143	154
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	613	624
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	677	688
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	868	879
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	715	726
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	575	586
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	461	472
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	180	191
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	916	927
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	791	802
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	954	965
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	1114	1125
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	341	352
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	1073	1084
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	992	1003
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	418	429
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS01186	1	11	51	62
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	537	548
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	830	841
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	103	114
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	1032	1043
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	262	273
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	143	154
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	613	624
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	677	688
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	868	879
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	715	726
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	220	231
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	499	510
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	575	586
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	461	472
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	916	927
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	180	191
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	1159	1170
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	791	802
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	954	965
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	1114	1125
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	341	352
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	1073	1084
ALL	ENSG00000204301.6	ENST00000375023.3	0.009999639102394372	Prosite	PS00022	1	11	753	764
