Experiment	GeneId	Control_transcript	Case_transcript	Other_gene	Other_symbol	Other_transcript	What	#nDDIs	#tDDIs	#BothDDIs	nDDIs	tDDIs	BothDDIs
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000130811.11	EIF3G	ENST00000253108.8	Lost_in_cases	1	0	0	PF01399@PF00076		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000592558.1	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000588934.5	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000197170.9	PSMD12	ENST00000356126.7	Lost_in_cases	2	0	0	PF09440@PF01399;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000184110.14	EIF3C	ENST00000564243.5	Lost_in_cases	4	0	0	PF09440@PF01399;PF09440@PF05470;PF01399@PF05470;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000614624.4	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000147677.10	EIF3H	ENST00000276682.8	Lost_in_cases	1	0	0	PF01399@PF01398		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000205609.12	EIF3CL	ENST00000380876.4	Lost_in_cases	4	0	0	PF09440@PF01399;PF09440@PF05470;PF01399@PF05470;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000593149.5	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000107581.12	EIF3A	ENST00000369144.7	Lost_in_cases	2	0	0	PF09440@PF01399;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000184110.14	EIF3C	ENST00000331666.10	Lost_in_cases	4	0	0	PF09440@PF01399;PF09440@PF05470;PF01399@PF05470;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000100129.17	EIF3L	ENST00000381683.10	Lost_in_cases	1	0	0	PF01399@PF10255		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000248342.8	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000178982.9	EIF3K	ENST00000538434.5	Lost_in_cases	1	0	0	PF01399@PF10075		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000197170.9	PSMD12	ENST00000357146.4	Lost_in_cases	2	0	0	PF09440@PF01399;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000106263.17	EIF3B	ENST00000360876.8	Lost_in_cases	1	0	0	PF01399@PF00076		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000184110.14	EIF3C	ENST00000395587.5	Lost_in_cases	4	0	0	PF09440@PF01399;PF09440@PF05470;PF01399@PF05470;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000104131.12	EIF3J	ENST00000535391.5	Lost_in_cases	1	0	0	PF01399@PF08597		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000149100.12	EIF3M	ENST00000524896.5	Lost_in_cases	2	0	0	PF09440@PF01399;PF01399@PF01399		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000168090.9	COPS6	ENST00000303904.7	Lost_in_cases	2	0	0	PF01399@PF13012;PF01399@PF01398		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000147677.10	EIF3H	ENST00000521861.5	Lost_in_cases	1	0	0	PF01399@PF01398		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000100129.17	EIF3L	ENST00000412331.6	Lost_in_cases	1	0	0	PF01399@PF10255		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000084623.11	EIF3I	ENST00000373586.1	Lost_in_cases	1	0	0	PF01399@PF00400		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000175390.13	EIF3F	ENST00000533626.5	Lost_in_cases	2	0	0	PF01399@PF13012;PF01399@PF01398		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000100129.17	EIF3L	ENST00000624234.3	Lost_in_cases	1	0	0	PF01399@PF10255		
ALL	ENSG00000104408.9	ENST00000220849.9	ENST00000521614.5	ENSG00000100129.17	EIF3L	ENST00000406934.5	Lost_in_cases	1	0	0	PF01399@PF10255		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000067560.10	RHOA	ENST00000422781.5	Lost_in_cases	2	0	0	PF02185@PF00071;PF00595@PF00071		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000142675.17	CNKSR1	ENST00000361530.10	Lost_in_cases	2	0	0	PF00595@PF00169;PF00595@PF00536		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000067560.10	RHOA	ENST00000418115.5	Lost_in_cases	2	0	0	PF02185@PF00071;PF00595@PF00071		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000142675.17	CNKSR1	ENST00000374253.9	Lost_in_cases	2	0	0	PF00595@PF00169;PF00595@PF00536		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000142675.17	CNKSR1	ENST00000525687.5	Lost_in_cases	1	0	0	PF00595@PF00536		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000142675.17	CNKSR1	ENST00000482227.5	Lost_in_cases	1	0	0	PF00595@PF00536		
ALL	ENSG00000158106.13	ENST00000289013.10	ENST00000522335.5	ENSG00000067560.10	RHOA	ENST00000454011.6	Lost_in_cases	2	0	0	PF02185@PF00071;PF00595@PF00071		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000101421.3	CHMP4B	ENST00000217402.2	Lost_in_cases	1	0	0	PF03357@PF03357		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000254505.9	CHMP4A	ENST00000347519.10	Lost_in_cases	1	0	0	PF03357@PF03357		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000009844.15	VTA1	ENST00000367630.8	Lost_in_cases	1	0	0	PF03357@PF04652		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000254505.9	CHMP4A	ENST00000609024.5	Lost_in_cases	1	0	0	PF03357@PF03357		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000254505.9	CHMP4A	ENST00000533523.5	Lost_in_cases	1	0	0	PF03357@PF03357		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000009844.15	VTA1	ENST00000452973.6	Lost_in_cases	1	0	0	PF03357@PF04652		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000009844.15	VTA1	ENST00000620996.4	Lost_in_cases	1	0	0	PF03357@PF04652		
ALL	ENSG00000086065.13	ENST00000223500.8	ENST00000487080.1	ENSG00000254505.9	CHMP4A	ENST00000530996.5	Lost_in_cases	1	0	0	PF03357@PF03357		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000169398.19	PTK2	ENST00000522684.5	Lost_in_cases	4	0	0	PF01608@PF00373;PF00373@PF00373;PF09379@PF00373;PF00373@PF07714		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000150093.18	ITGB1	ENST00000302278.7	Lost_in_cases	1	0	0	PF00373@PF08725		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000169398.19	PTK2	ENST00000340930.7	Lost_in_cases	4	0	0	PF01608@PF00373;PF00373@PF00373;PF09379@PF00373;PF00373@PF07714		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000169398.19	PTK2	ENST00000519465.5	Lost_in_cases	1	0	0	PF00373@PF07714		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000198742.9	SMURF1	ENST00000361368.6	Lost_in_cases	1	0	0	PF00373@PF00397		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000259207.7	ITGB3	ENST00000559488.5	Lost_in_cases	1	0	0	PF00373@PF08725		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000198742.9	SMURF1	ENST00000361125.1	Lost_in_cases	1	0	0	PF00373@PF00397		
ALL	ENSG00000137076.20	ENST00000314888.9	ENST00000466916.1	ENSG00000169398.19	PTK2	ENST00000521059.5	Lost_in_cases	4	0	0	PF01608@PF00373;PF00373@PF00373;PF09379@PF00373;PF00373@PF07714		
ALL	ENSG00000122705.16	ENST00000540080.5	ENST00000470744.5	ENSG00000141367.11	CLTC	ENST00000269122.7	Unaffected	0	0	2			PF01086@PF00637;PF01086@PF01394
ALL	ENSG00000122705.16	ENST00000540080.5	ENST00000470744.5	ENSG00000141367.11	CLTC	ENST00000584313.5	Unaffected	0	0	1			PF01086@PF01394
ALL	ENSG00000122705.16	ENST00000540080.5	ENST00000470744.5	ENSG00000141367.11	CLTC	ENST00000621829.4	Unaffected	0	0	2			PF01086@PF00637;PF01086@PF01394
ALL	ENSG00000122705.16	ENST00000540080.5	ENST00000470744.5	ENSG00000141367.11	CLTC	ENST00000393043.5	Unaffected	0	0	2			PF01086@PF00637;PF01086@PF01394
ALL	ENSG00000198887.8	ENST00000361138.6	ENST00000471372.1	ENSG00000163029.15	SMC6	ENST00000351948.8	Lost_in_cases	1	0	0	PF02463@PF02463		
ALL	ENSG00000198887.8	ENST00000361138.6	ENST00000471372.1	ENSG00000169189.16	NSMCE1	ENST00000361439.8	Lost_in_cases	2	0	0	PF02463@PF07574;PF02463@PF08746		
ALL	ENSG00000198887.8	ENST00000361138.6	ENST00000471372.1	ENSG00000163029.15	SMC6	ENST00000402989.5	Lost_in_cases	1	0	0	PF02463@PF02463		
ALL	ENSG00000198887.8	ENST00000361138.6	ENST00000471372.1	ENSG00000163029.15	SMC6	ENST00000448223.6	Lost_in_cases	1	0	0	PF02463@PF02463		
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000010810.17	FYN	ENST00000354650.7	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000182866.16	LCK	ENST00000336890.9	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000099942.12	CRKL	ENST00000411769.1	Gained_in_cases	0	5	0		PF07714@PF00018;PF00017@PF07653;PF00017@PF00018;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000085733.15	CTTN	ENST00000346329.7	Gained_in_cases	0	1	0		PF07714@PF14604	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000111679.16	PTPN6	ENST00000399448.5	Gained_in_cases	0	4	0		PF07714@PF00102;PF00017@PF00102;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000435136.6	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000177885.13	GRB2	ENST00000578961.5	Gained_in_cases	0	4	0		PF00017@PF00018;PF07714@PF00018;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000182866.16	LCK	ENST00000333070.4	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000168918.13	INPP5D	ENST00000445964.5	Gained_in_cases	0	3	0		PF00017@PF03372;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000182866.16	LCK	ENST00000619559.4	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000141968.7	VAV1	ENST00000596764.5	Gained_in_cases	0	10	0		PF00017@PF00169;PF07714@PF00130;PF00017@PF00018;PF07714@PF00017;PF07714@PF00169;PF00017@PF00130;PF07714@PF00018;PF07714@PF00621;PF00017@PF00621;PF00017@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000095585.16	BLNK	ENST00000371176.6	Gained_in_cases	0	2	0		PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000099942.12	CRKL	ENST00000354336.7	Gained_in_cases	0	5	0		PF07714@PF00018;PF00017@PF07653;PF00017@PF00018;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000155313.15	USP25	ENST00000400183.6	Gained_in_cases	0	2	0		PF07714@PF00443;PF00017@PF00443	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000158092.6	NCK1	ENST00000288986.6	Gained_in_cases	0	5	0		PF07714@PF00018;PF00017@PF00018;PF00017@PF00017;PF07714@PF00017;PF07714@PF14604	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000043462.11	LCP2	ENST00000521416.5	Gained_in_cases	0	2	0		PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000442312.6	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000085733.15	CTTN	ENST00000301843.12	Gained_in_cases	0	1	0		PF07714@PF14604	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000141968.7	VAV1	ENST00000602142.5	Gained_in_cases	0	10	0		PF00017@PF00169;PF07714@PF00130;PF00017@PF00018;PF07714@PF00017;PF07714@PF00169;PF00017@PF00130;PF07714@PF00018;PF07714@PF00621;PF00017@PF00621;PF00017@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000010810.17	FYN	ENST00000229471.8	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000254087.7	LYN	ENST00000520220.6	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000356331.9	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000521059.5	Gained_in_cases	0	4	0		PF07714@PF00373;PF00017@PF07714;PF07714@PF07714;PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000111679.16	PTPN6	ENST00000545153.5	Gained_in_cases	0	2	0		PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000197122.11	SRC	ENST00000358208.8	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000110395.6	CBL	ENST00000264033.5	Gained_in_cases	0	5	0		PF00017@PF02762;PF00017@PF02761;PF00017@PF00627;PF00017@PF02262;PF07714@PF00627	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000177885.13	GRB2	ENST00000316804.9	Gained_in_cases	0	4	0		PF00017@PF00018;PF07714@PF00018;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000511747.5	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000515737.5	Gained_in_cases	0	2	0		PF00017@PF00169;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000177885.13	GRB2	ENST00000392562.5	Gained_in_cases	0	4	0		PF00017@PF00018;PF07714@PF00018;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000095585.16	BLNK	ENST00000224337.9	Gained_in_cases	0	2	0		PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000503393.6	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000340930.7	Gained_in_cases	0	4	0		PF07714@PF00373;PF00017@PF07714;PF07714@PF07714;PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000154127.9	UBASH3B	ENST00000284273.5	Gained_in_cases	0	3	0		PF07714@PF00627;PF00017@PF00627;PF07714@PF14604	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000145675.14	PIK3R1	ENST00000336483.9	Gained_in_cases	0	3	0		PF00017@PF16454;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000513020.5	Gained_in_cases	0	2	0		PF00017@PF00169;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000519465.5	Gained_in_cases	0	3	0		PF00017@PF07714;PF07714@PF07714;PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000111679.16	PTPN6	ENST00000456013.5	Gained_in_cases	0	4	0		PF07714@PF00102;PF00017@PF00102;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000114423.18	CBLB	ENST00000403724.5	Gained_in_cases	0	3	0		PF00017@PF02262;PF00017@PF02762;PF00017@PF02761	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000165025.14	SYK	ENST00000375746.1	Gained_in_cases	0	4	0		PF00017@PF07714;PF00017@PF00017;PF07714@PF07714;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000165025.14	SYK	ENST00000375747.5	Gained_in_cases	0	4	0		PF00017@PF07714;PF00017@PF00017;PF07714@PF07714;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000145675.14	PIK3R1	ENST00000521381.5	Gained_in_cases	0	5	0		PF07714@PF00017;PF07714@PF00620;PF00017@PF16454;PF00017@PF00017;PF00017@PF00620	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000158092.6	NCK1	ENST00000469404.1	Gained_in_cases	0	5	0		PF07714@PF00018;PF00017@PF00018;PF00017@PF00017;PF07714@PF00017;PF07714@PF14604	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000177885.13	GRB2	ENST00000392563.5	Gained_in_cases	0	2	0		PF00017@PF00018;PF07714@PF00018	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000430260.6	Gained_in_cases	0	1	0		PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000155313.15	USP25	ENST00000285681.6	Gained_in_cases	0	2	0		PF07714@PF00443;PF00017@PF00443	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000114423.18	CBLB	ENST00000405772.5	Gained_in_cases	0	3	0		PF00017@PF02262;PF00017@PF02762;PF00017@PF02761	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000085733.15	CTTN	ENST00000376561.7	Gained_in_cases	0	2	0		PF00017@PF00018;PF07714@PF00018	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000155313.15	USP25	ENST00000285679.10	Gained_in_cases	0	2	0		PF07714@PF00443;PF00017@PF00443	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000522684.5	Gained_in_cases	0	4	0		PF07714@PF00373;PF00017@PF07714;PF07714@PF07714;PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000141968.7	VAV1	ENST00000599806.5	Gained_in_cases	0	12	0		PF00017@PF00169;PF07714@PF00130;PF07714@PF00307;PF00017@PF00018;PF07714@PF00017;PF07714@PF00169;PF00017@PF00130;PF07714@PF00018;PF07714@PF00621;PF00017@PF00621;PF00017@PF00017;PF00017@PF00307	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000114423.18	CBLB	ENST00000264122.8	Gained_in_cases	0	3	0		PF00017@PF02262;PF00017@PF02762;PF00017@PF02761	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000111679.16	PTPN6	ENST00000318974.13	Gained_in_cases	0	4	0		PF07714@PF00102;PF00017@PF00102;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000254087.7	LYN	ENST00000519728.5	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000155313.15	USP25	ENST00000351097.9	Gained_in_cases	0	2	0		PF07714@PF00443;PF00017@PF00443	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000145675.14	PIK3R1	ENST00000523872.1	Gained_in_cases	0	3	0		PF00017@PF16454;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000010810.17	FYN	ENST00000538466.5	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000087266.15	SH3BP2	ENST00000452765.6	Gained_in_cases	0	4	0		PF00017@PF00169;PF00017@PF00017;PF07714@PF00017;PF07714@PF00169	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000169398.19	PTK2	ENST00000517712.5	Gained_in_cases	0	1	0		PF00017@PF03623	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000145675.14	PIK3R1	ENST00000320694.12	Gained_in_cases	0	3	0		PF00017@PF16454;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000168918.13	INPP5D	ENST00000359570.9	Gained_in_cases	0	3	0		PF00017@PF03372;PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000000938.12	FGR	ENST00000374003.7	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000043462.11	LCP2	ENST00000046794.9	Gained_in_cases	0	2	0		PF00017@PF00017;PF07714@PF00017	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000197122.11	SRC	ENST00000373567.6	Gained_in_cases	0	6	0		PF00017@PF07714;PF07714@PF00018;PF07714@PF00017;PF00017@PF00018;PF00017@PF00017;PF07714@PF07714	
ALL	ENSG00000165025.14	ENST00000375754.8	ENST00000375746.1	ENSG00000141968.7	VAV1	ENST00000304076.6	Gained_in_cases	0	10	0		PF00017@PF00169;PF07714@PF00130;PF00017@PF00018;PF07714@PF00017;PF07714@PF00169;PF00017@PF00130;PF07714@PF00018;PF07714@PF00621;PF00017@PF00621;PF00017@PF00017	
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000099942.12	CRKL	ENST00000411769.1	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000177885.13	GRB2	ENST00000392562.5	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000097007.17	ABL1	ENST00000372348.6	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000177885.13	GRB2	ENST00000578961.5	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000050820.16	BCAR1	ENST00000535626.6	Unaffected	0	0	3			PF00618@PF00018;PF00617@PF12026;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000101336.13	HCK	ENST00000375862.6	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000099942.12	CRKL	ENST00000354336.7	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000167193.7	CRK	ENST00000300574.2	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
ALL	ENSG00000107263.18	ENST00000372189.7	ENST00000372190.7	ENSG00000177885.13	GRB2	ENST00000392563.5	Unaffected	0	0	2			PF00618@PF00018;PF00617@PF00018
